Date,Streamflow,Precip,Year,Month,Day
13/03/1984,1.33,0,1984,3,13
14/03/1984,1.3,0,1984,3,14
15/03/1984,1.28,0,1984,3,15
16/03/1984,1.26,0,1984,3,16
17/03/1984,1.23,0,1984,3,17
18/03/1984,1.21,2,1984,3,18
19/03/1984,1.18,0,1984,3,19
20/03/1984,1.16,0.2,1984,3,20
21/03/1984,1.14,0,1984,3,21
22/03/1984,1.11,0,1984,3,22
23/03/1984,1.1,1.4,1984,3,23
24/03/1984,1.09,0,1984,3,24
25/03/1984,1.06,0,1984,3,25
26/03/1984,1.04,0,1984,3,26
27/03/1984,1.03,0,1984,3,27
28/03/1984,1.02,0,1984,3,28
29/03/1984,0.992,0,1984,3,29
30/03/1984,0.968,0,1984,3,30
31/03/1984,0.944,0,1984,3,31
01/04/1984,2.887895626,0,1984,4,1
02/04/1984,2.887895626,0,1984,4,2
03/04/1984,2.887895626,0,1984,4,3
04/04/1984,2.887895626,0,1984,4,4
05/04/1984,2.887895626,0,1984,4,5
06/04/1984,2.887895626,0,1984,4,6
07/04/1984,2.887895626,0.2,1984,4,7
08/04/1984,2.887895626,0,1984,4,8
09/04/1984,2.887895626,0,1984,4,9
10/04/1984,2.887895626,0,1984,4,10
11/04/1984,2.887895626,0.2,1984,4,11
12/04/1984,2.887895626,0.6,1984,4,12
13/04/1984,2.887895626,0,1984,4,13
14/04/1984,2.887895626,0.2,1984,4,14
15/04/1984,2.887895626,0,1984,4,15
16/04/1984,2.887895626,0,1984,4,16
17/04/1984,2.887895626,0,1984,4,17
18/04/1984,2.887895626,0,1984,4,18
19/04/1984,2.887895626,0,1984,4,19
20/04/1984,2.887895626,0,1984,4,20
21/04/1984,2.887895626,0,1984,4,21
22/04/1984,2.887895626,0,1984,4,22
23/04/1984,2.887895626,0,1984,4,23
24/04/1984,2.887895626,0,1984,4,24
25/04/1984,2.887895626,3.8,1984,4,25
26/04/1984,2.887895626,8.6,1984,4,26
27/04/1984,2.887895626,1.4,1984,4,27
28/04/1984,2.887895626,16.2,1984,4,28
29/04/1984,2.887895626,2,1984,4,29
30/04/1984,2.887895626,0,1984,4,30
01/05/1984,34.88826839,0,1984,5,1
02/05/1984,34.88826839,0,1984,5,2
03/05/1984,34.88826839,0,1984,5,3
04/05/1984,34.88826839,0.4,1984,5,4
05/05/1984,34.88826839,1,1984,5,5
06/05/1984,34.88826839,4.4,1984,5,6
07/05/1984,34.88826839,13.6,1984,5,7
08/05/1984,34.88826839,12.8,1984,5,8
09/05/1984,34.88826839,2,1984,5,9
10/05/1984,34.88826839,0,1984,5,10
11/05/1984,34.88826839,0,1984,5,11
12/05/1984,34.88826839,0,1984,5,12
13/05/1984,34.88826839,0,1984,5,13
14/05/1984,51.4,0,1984,5,14
15/05/1984,51.9,0,1984,5,15
16/05/1984,57.8,1.2,1984,5,16
17/05/1984,67.2,14.8,1984,5,17
18/05/1984,79.9,0.4,1984,5,18
19/05/1984,93.2,0,1984,5,19
20/05/1984,99.8,0,1984,5,20
21/05/1984,102,8.2,1984,5,21
22/05/1984,106,4.8,1984,5,22
23/05/1984,98.3,0.6,1984,5,23
24/05/1984,92.4,0,1984,5,24
25/05/1984,87.1,0,1984,5,25
26/05/1984,80.9,0,1984,5,26
27/05/1984,72.7,0,1984,5,27
28/05/1984,62,0,1984,5,28
29/05/1984,55.4,0,1984,5,29
30/05/1984,49.6,1.6,1984,5,30
31/05/1984,44.2,0,1984,5,31
01/06/1984,43.7,2.4,1984,6,1
02/06/1984,42.4,15.4,1984,6,2
03/06/1984,42.7,1.2,1984,6,3
04/06/1984,42.8,0,1984,6,4
05/06/1984,40.6,5,1984,6,5
06/06/1984,38.1,0,1984,6,6
07/06/1984,35.9,2,1984,6,7
08/06/1984,34.3,7.2,1984,6,8
09/06/1984,33.9,0,1984,6,9
10/06/1984,34.7,5.4,1984,6,10
11/06/1984,33.4,0,1984,6,11
12/06/1984,31.4,0,1984,6,12
13/06/1984,30,0,1984,6,13
14/06/1984,29,0,1984,6,14
15/06/1984,27.7,2.2,1984,6,15
16/06/1984,26.1,2.8,1984,6,16
17/06/1984,23.9,0,1984,6,17
18/06/1984,22.9,0,1984,6,18
19/06/1984,22.5,0,1984,6,19
20/06/1984,20.5,0,1984,6,20
21/06/1984,18.6,0.2,1984,6,21
22/06/1984,17.9,0,1984,6,22
23/06/1984,16.2,0,1984,6,23
24/06/1984,14.8,0,1984,6,24
25/06/1984,14.1,0.6,1984,6,25
26/06/1984,12.8,0.8,1984,6,26
27/06/1984,11.7,0,1984,6,27
28/06/1984,11.6,0,1984,6,28
29/06/1984,11.2,0,1984,6,29
30/06/1984,10.5,0,1984,6,30
01/07/1984,9.97,0,1984,7,1
02/07/1984,8.91,2.4,1984,7,2
03/07/1984,9.17,4.4,1984,7,3
04/07/1984,9.48,0,1984,7,4
05/07/1984,9.05,0,1984,7,5
06/07/1984,9.09,0,1984,7,6
07/07/1984,8.2,0.4,1984,7,7
08/07/1984,7.94,0,1984,7,8
09/07/1984,7.58,0,1984,7,9
10/07/1984,7.05,0,1984,7,10
11/07/1984,6.63,0.2,1984,7,11
12/07/1984,5.83,0,1984,7,12
13/07/1984,5.23,0,1984,7,13
14/07/1984,4.74,0,1984,7,14
15/07/1984,4.16,0,1984,7,15
16/07/1984,3.93,0.8,1984,7,16
17/07/1984,3.65,0.2,1984,7,17
18/07/1984,3.72,3.4,1984,7,18
19/07/1984,3.56,0,1984,7,19
20/07/1984,3.18,0,1984,7,20
21/07/1984,3.05,5,1984,7,21
22/07/1984,4,11.8,1984,7,22
23/07/1984,5.93,0,1984,7,23
24/07/1984,6.34,0,1984,7,24
25/07/1984,6.26,0,1984,7,25
26/07/1984,6.1,0,1984,7,26
27/07/1984,5.83,0,1984,7,27
28/07/1984,5.58,1.8,1984,7,28
29/07/1984,4.95,15.2,1984,7,29
30/07/1984,4.9,23.6,1984,7,30
31/07/1984,4.21,0,1984,7,31
01/08/1984,3.82,0,1984,8,1
02/08/1984,3.88,0,1984,8,2
03/08/1984,3.49,0,1984,8,3
04/08/1984,3.42,0,1984,8,4
05/08/1984,2.88,0,1984,8,5
06/08/1984,2.77,0,1984,8,6
07/08/1984,2.39,4.6,1984,8,7
08/08/1984,2.44,3.8,1984,8,8
09/08/1984,2.51,1.2,1984,8,9
10/08/1984,2.27,0,1984,8,10
11/08/1984,2.38,0.8,1984,8,11
12/08/1984,2.43,0,1984,8,12
13/08/1984,2.14,0,1984,8,13
14/08/1984,1.87,0.6,1984,8,14
15/08/1984,1.87,0,1984,8,15
16/08/1984,1.66,0.2,1984,8,16
17/08/1984,1.64,1.2,1984,8,17
18/08/1984,1.59,1.4,1984,8,18
19/08/1984,1.51,0.4,1984,8,19
20/08/1984,1.52,2.6,1984,8,20
21/08/1984,1.88,8.4,1984,8,21
22/08/1984,1.64,0,1984,8,22
23/08/1984,1.63,0,1984,8,23
24/08/1984,1.72,0.4,1984,8,24
25/08/1984,1.72,0,1984,8,25
26/08/1984,1.69,5.2,1984,8,26
27/08/1984,1.76,0,1984,8,27
28/08/1984,1.75,0.8,1984,8,28
29/08/1984,1.69,0.6,1984,8,29
30/08/1984,1.97,5.6,1984,8,30
31/08/1984,1.82,1,1984,8,31
01/09/1984,1.65,0,1984,9,1
02/09/1984,1.55,0,1984,9,2
03/09/1984,1.51,3.8,1984,9,3
04/09/1984,1.42,0.4,1984,9,4
05/09/1984,1.32,0,1984,9,5
06/09/1984,1.31,0.2,1984,9,6
07/09/1984,1.57,12.8,1984,9,7
08/09/1984,1.52,0.2,1984,9,8
09/09/1984,1.16,0.6,1984,9,9
10/09/1984,1.24,2,1984,9,10
11/09/1984,1.28,0,1984,9,11
12/09/1984,1.42,0,1984,9,12
13/09/1984,1.47,1.8,1984,9,13
14/09/1984,1.44,0,1984,9,14
15/09/1984,1.46,0,1984,9,15
16/09/1984,1.49,0,1984,9,16
17/09/1984,1.54,4.6,1984,9,17
18/09/1984,1.62,0,1984,9,18
19/09/1984,1.52,0,1984,9,19
20/09/1984,1.41,0,1984,9,20
21/09/1984,1.32,0,1984,9,21
22/09/1984,1.33,9.2,1984,9,22
23/09/1984,1.34,1.8,1984,9,23
24/09/1984,1.28,0,1984,9,24
25/09/1984,1.44,0,1984,9,25
26/09/1984,1.42,0.8,1984,9,26
27/09/1984,1.44,0.2,1984,9,27
28/09/1984,1.47,1,1984,9,28
29/09/1984,1.5,0.6,1984,9,29
30/09/1984,1.48,3.8,1984,9,30
01/10/1984,1.54,0.2,1984,10,1
02/10/1984,1.8,0,1984,10,2
03/10/1984,1.73,2.6,1984,10,3
04/10/1984,2.2,0,1984,10,4
05/10/1984,2.28,0,1984,10,5
06/10/1984,2.34,0,1984,10,6
07/10/1984,2.6,0,1984,10,7
08/10/1984,2.4,0,1984,10,8
09/10/1984,2.7,0,1984,10,9
10/10/1984,2.76,0,1984,10,10
11/10/1984,2.8,2,1984,10,11
12/10/1984,2.76,0.8,1984,10,12
13/10/1984,2.78,0,1984,10,13
14/10/1984,2.88,0,1984,10,14
15/10/1984,2.98,0.8,1984,10,15
16/10/1984,3,0.2,1984,10,16
17/10/1984,3.08,3.2,1984,10,17
18/10/1984,3.14,0.4,1984,10,18
19/10/1984,3.18,0.4,1984,10,19
20/10/1984,3.2,0,1984,10,20
21/10/1984,3.28,0,1984,10,21
22/10/1984,3.36,1.6,1984,10,22
23/10/1984,3.38,5.6,1984,10,23
24/10/1984,3.18,0,1984,10,24
25/10/1984,2.98,0,1984,10,25
26/10/1984,2.94,2.2,1984,10,26
27/10/1984,2.84,0,1984,10,27
28/10/1984,2.8,0,1984,10,28
29/10/1984,2.78,0,1984,10,29
30/10/1984,2.76,0,1984,10,30
31/10/1984,2.72,0,1984,10,31
01/11/1984,2.68,13,1984,11,1
02/11/1984,2.62,0.2,1984,11,2
03/11/1984,2.6,4.4,1984,11,3
04/11/1984,2.56,0.2,1984,11,4
05/11/1984,2.54,0,1984,11,5
06/11/1984,2.5,0,1984,11,6
07/11/1984,2.46,0,1984,11,7
08/11/1984,2.42,4.4,1984,11,8
09/11/1984,2.38,1.2,1984,11,9
10/11/1984,2.36,0,1984,11,10
11/11/1984,2.34,1,1984,11,11
12/11/1984,2.28,0,1984,11,12
13/11/1984,2.24,8.8,1984,11,13
14/11/1984,2.2,1.5,1984,11,14
15/11/1984,2.18,13.4,1984,11,15
16/11/1984,2.14,3.6,1984,11,16
17/11/1984,2.1,2.6,1984,11,17
18/11/1984,2.04,0.4,1984,11,18
19/11/1984,2.02,0,1984,11,19
20/11/1984,2,0.2,1984,11,20
21/11/1984,1.98,0.2,1984,11,21
22/11/1984,1.96,0.5,1984,11,22
23/11/1984,1.92,0,1984,11,23
24/11/1984,1.85,0,1984,11,24
25/11/1984,1.81,0,1984,11,25
26/11/1984,1.79,0,1984,11,26
27/11/1984,1.77,0.2,1984,11,27
28/11/1984,1.76,0.4,1984,11,28
29/11/1984,1.71,0,1984,11,29
30/11/1984,1.66,0,1984,11,30
01/12/1984,1.65,0,1984,12,1
02/12/1984,1.65,0,1984,12,2
03/12/1984,1.63,0,1984,12,3
04/12/1984,1.62,2.4,1984,12,4
05/12/1984,1.56,0,1984,12,5
06/12/1984,1.53,0.2,1984,12,6
07/12/1984,1.5,1.2,1984,12,7
08/12/1984,1.49,0.2,1984,12,8
09/12/1984,1.48,0,1984,12,9
10/12/1984,1.47,1.2,1984,12,10
11/12/1984,1.44,1,1984,12,11
12/12/1984,1.42,0,1984,12,12
13/12/1984,1.39,0,1984,12,13
14/12/1984,1.38,0,1984,12,14
15/12/1984,1.37,0.2,1984,12,15
16/12/1984,1.36,0,1984,12,16
17/12/1984,1.35,0,1984,12,17
18/12/1984,1.32,0,1984,12,18
19/12/1984,1.3,0.2,1984,12,19
20/12/1984,1.27,0.2,1984,12,20
21/12/1984,1.26,1.6,1984,12,21
22/12/1984,1.25,0,1984,12,22
23/12/1984,1.24,0,1984,12,23
24/12/1984,1.23,0,1984,12,24
25/12/1984,1.2,0,1984,12,25
26/12/1984,1.18,0,1984,12,26
27/12/1984,1.17,1.2,1984,12,27
28/12/1984,1.15,0,1984,12,28
29/12/1984,1.14,0,1984,12,29
30/12/1984,1.14,0,1984,12,30
31/12/1984,1.13,0,1984,12,31
01/01/1985,1.09,0,1985,1,1
02/01/1985,1.08,0.2,1985,1,2
03/01/1985,1.07,1.2,1985,1,3
04/01/1985,1.05,0,1985,1,4
05/01/1985,1.03,0,1985,1,5
06/01/1985,1.01,0,1985,1,6
07/01/1985,0.999,0,1985,1,7
08/01/1985,0.999,0.6,1985,1,8
09/01/1985,0.999,0.2,1985,1,9
10/01/1985,0.988,0.2,1985,1,10
11/01/1985,0.988,0,1985,1,11
12/01/1985,0.977,0.2,1985,1,12
13/01/1985,0.933,0.2,1985,1,13
14/01/1985,0.9,0,1985,1,14
15/01/1985,0.88,0,1985,1,15
16/01/1985,0.87,0,1985,1,16
17/01/1985,0.85,0,1985,1,17
18/01/1985,0.83,0,1985,1,18
19/01/1985,0.82,3.2,1985,1,19
20/01/1985,0.81,0.2,1985,1,20
21/01/1985,0.8,0,1985,1,21
22/01/1985,0.792,0.4,1985,1,22
23/01/1985,0.784,0.2,1985,1,23
24/01/1985,0.776,0.2,1985,1,24
25/01/1985,0.768,0,1985,1,25
26/01/1985,0.768,0,1985,1,26
27/01/1985,0.76,0.2,1985,1,27
28/01/1985,0.76,1.2,1985,1,28
29/01/1985,0.752,0.4,1985,1,29
30/01/1985,0.744,0.4,1985,1,30
31/01/1985,0.728,1.4,1985,1,31
01/02/1985,0.728,0.2,1985,2,1
02/02/1985,0.72,1,1985,2,2
03/02/1985,0.72,0,1985,2,3
04/02/1985,0.72,0,1985,2,4
05/02/1985,0.712,0,1985,2,5
06/02/1985,0.704,0,1985,2,6
07/02/1985,0.696,0,1985,2,7
08/02/1985,0.688,0.2,1985,2,8
09/02/1985,0.68,0.2,1985,2,9
10/02/1985,0.672,0.8,1985,2,10
11/02/1985,0.672,0,1985,2,11
12/02/1985,0.664,0,1985,2,12
13/02/1985,0.656,0.2,1985,2,13
14/02/1985,0.648,0,1985,2,14
15/02/1985,0.64,0,1985,2,15
16/02/1985,0.64,0,1985,2,16
17/02/1985,0.633,0,1985,2,17
18/02/1985,0.633,0,1985,2,18
19/02/1985,0.626,0,1985,2,19
20/02/1985,0.619,3.6,1985,2,20
21/02/1985,0.619,1,1985,2,21
22/02/1985,0.612,2.4,1985,2,22
23/02/1985,0.605,1,1985,2,23
24/02/1985,0.598,1.2,1985,2,24
25/02/1985,0.591,0,1985,2,25
26/02/1985,0.584,0.2,1985,2,26
27/02/1985,0.577,2.6,1985,2,27
28/02/1985,0.577,6,1985,2,28
01/03/1985,0.57,0,1985,3,1
02/03/1985,0.57,0,1985,3,2
03/03/1985,0.57,0,1985,3,3
04/03/1985,0.563,0,1985,3,4
05/03/1985,0.563,0,1985,3,5
06/03/1985,0.556,1.2,1985,3,6
07/03/1985,0.556,0.8,1985,3,7
08/03/1985,0.556,0,1985,3,8
09/03/1985,0.549,0,1985,3,9
10/03/1985,0.549,0.2,1985,3,10
11/03/1985,0.542,0,1985,3,11
12/03/1985,0.542,0.4,1985,3,12
13/03/1985,0.535,0,1985,3,13
14/03/1985,0.535,0,1985,3,14
15/03/1985,0.528,0.6,1985,3,15
16/03/1985,0.528,0.4,1985,3,16
17/03/1985,0.521,0,1985,3,17
18/03/1985,0.521,0,1985,3,18
19/03/1985,0.514,0,1985,3,19
20/03/1985,0.514,0.8,1985,3,20
21/03/1985,0.507,2.2,1985,3,21
22/03/1985,0.507,0,1985,3,22
23/03/1985,0.5,0,1985,3,23
24/03/1985,0.5,1.4,1985,3,24
25/03/1985,0.5,1.2,1985,3,25
26/03/1985,0.494,0,1985,3,26
27/03/1985,0.494,0,1985,3,27
28/03/1985,0.494,0,1985,3,28
29/03/1985,0.494,0,1985,3,29
30/03/1985,0.488,0,1985,3,30
31/03/1985,0.488,0,1985,3,31
01/04/1985,0.488,0,1985,4,1
02/04/1985,0.482,5,1985,4,2
03/04/1985,0.482,0.4,1985,4,3
04/04/1985,0.482,0,1985,4,4
05/04/1985,0.476,0.2,1985,4,5
06/04/1985,0.476,0,1985,4,6
07/04/1985,0.47,0,1985,4,7
08/04/1985,0.47,0,1985,4,8
09/04/1985,0.464,0.8,1985,4,9
10/04/1985,0.464,0,1985,4,10
11/04/1985,0.458,2.2,1985,4,11
12/04/1985,0.458,0,1985,4,12
13/04/1985,0.458,2.4,1985,4,13
14/04/1985,0.458,1,1985,4,14
15/04/1985,0.458,2.2,1985,4,15
16/04/1985,0.452,0,1985,4,16
17/04/1985,0.452,0.2,1985,4,17
18/04/1985,0.452,0,1985,4,18
19/04/1985,0.452,0,1985,4,19
20/04/1985,0.521,5.4,1985,4,20
21/04/1985,2.887895626,3.4,1985,4,21
22/04/1985,2.887895626,6.6,1985,4,22
23/04/1985,2.887895626,0,1985,4,23
24/04/1985,2.887895626,0,1985,4,24
25/04/1985,2.887895626,0,1985,4,25
26/04/1985,2.887895626,0,1985,4,26
27/04/1985,2.887895626,0,1985,4,27
28/04/1985,2.887895626,0,1985,4,28
29/04/1985,2.887895626,0.2,1985,4,29
30/04/1985,2.887895626,0,1985,4,30
01/05/1985,34.88826839,0,1985,5,1
02/05/1985,34.88826839,0,1985,5,2
03/05/1985,34.88826839,0,1985,5,3
04/05/1985,34.88826839,0,1985,5,4
05/05/1985,34.88826839,0,1985,5,5
06/05/1985,34.88826839,0,1985,5,6
07/05/1985,34.88826839,0,1985,5,7
08/05/1985,34.88826839,5.2,1985,5,8
09/05/1985,34.88826839,0,1985,5,9
10/05/1985,34.88826839,0,1985,5,10
11/05/1985,34.88826839,0,1985,5,11
12/05/1985,34.88826839,1.6,1985,5,12
13/05/1985,34.88826839,3.2,1985,5,13
14/05/1985,40.5,14.6,1985,5,14
15/05/1985,40,0,1985,5,15
16/05/1985,40.2,0,1985,5,16
17/05/1985,38.3,0,1985,5,17
18/05/1985,38,6.6,1985,5,18
19/05/1985,37.2,2,1985,5,19
20/05/1985,36.8,0,1985,5,20
21/05/1985,36.3,0,1985,5,21
22/05/1985,32.9,0,1985,5,22
23/05/1985,31.8,3.8,1985,5,23
24/05/1985,30.2,0.4,1985,5,24
25/05/1985,27.8,1.6,1985,5,25
26/05/1985,26.7,0,1985,5,26
27/05/1985,25.8,1.2,1985,5,27
28/05/1985,24,2,1985,5,28
29/05/1985,22.3,0.2,1985,5,29
30/05/1985,20.5,3.6,1985,5,30
31/05/1985,19.8,11.4,1985,5,31
01/06/1985,22.6,2.8,1985,6,1
02/06/1985,24.8,1.4,1985,6,2
03/06/1985,28.2,0,1985,6,3
04/06/1985,35.2,0,1985,6,4
05/06/1985,41.5,0,1985,6,5
06/06/1985,44.9,5.2,1985,6,6
07/06/1985,48.5,5.4,1985,6,7
08/06/1985,51.1,12,1985,6,8
09/06/1985,51.6,9.6,1985,6,9
10/06/1985,54.2,0,1985,6,10
11/06/1985,56.8,0,1985,6,11
12/06/1985,57.6,0,1985,6,12
13/06/1985,56.7,0,1985,6,13
14/06/1985,53.9,0,1985,6,14
15/06/1985,49.8,2.6,1985,6,15
16/06/1985,47.6,1.4,1985,6,16
17/06/1985,43.4,0.6,1985,6,17
18/06/1985,39.8,0,1985,6,18
19/06/1985,37.2,0,1985,6,19
20/06/1985,32.4,30.6,1985,6,20
21/06/1985,29.5,18,1985,6,21
22/06/1985,33,0,1985,6,22
23/06/1985,39,0,1985,6,23
24/06/1985,46.4,0,1985,6,24
25/06/1985,49.8,17.8,1985,6,25
26/06/1985,51.8,3,1985,6,26
27/06/1985,53.5,0,1985,6,27
28/06/1985,53.9,0,1985,6,28
29/06/1985,53.9,0.2,1985,6,29
30/06/1985,53.9,0,1985,6,30
01/07/1985,51.8,0.6,1985,7,1
02/07/1985,48.3,3.4,1985,7,2
03/07/1985,43.9,0.4,1985,7,3
04/07/1985,39.5,11.4,1985,7,4
05/07/1985,34.8,0,1985,7,5
06/07/1985,31,0.4,1985,7,6
07/07/1985,27.9,12.8,1985,7,7
08/07/1985,25.9,2.6,1985,7,8
09/07/1985,23.9,5,1985,7,9
10/07/1985,22.1,0.2,1985,7,10
11/07/1985,21,0.4,1985,7,11
12/07/1985,20.4,0,1985,7,12
13/07/1985,18.9,0.6,1985,7,13
14/07/1985,17.5,0.2,1985,7,14
15/07/1985,16.2,0,1985,7,15
16/07/1985,15.9,0,1985,7,16
17/07/1985,14.4,0,1985,7,17
18/07/1985,13.3,0,1985,7,18
19/07/1985,11.9,3.8,1985,7,19
20/07/1985,11.2,6.2,1985,7,20
21/07/1985,10.3,0.6,1985,7,21
22/07/1985,9.9,0.4,1985,7,22
23/07/1985,9.7,2.6,1985,7,23
24/07/1985,9.47,0.6,1985,7,24
25/07/1985,8.53,0.4,1985,7,25
26/07/1985,7.77,0,1985,7,26
27/07/1985,7.18,8.4,1985,7,27
28/07/1985,7.04,0,1985,7,28
29/07/1985,6.89,2.8,1985,7,29
30/07/1985,7.07,0,1985,7,30
31/07/1985,6.9,0,1985,7,31
01/08/1985,6.73,0,1985,8,1
02/08/1985,6.59,7.8,1985,8,2
03/08/1985,5.91,0.2,1985,8,3
04/08/1985,5.31,0,1985,8,4
05/08/1985,5.13,0,1985,8,5
06/08/1985,4.89,3.2,1985,8,6
07/08/1985,4.65,0,1985,8,7
08/08/1985,4.38,0,1985,8,8
09/08/1985,3.86,0,1985,8,9
10/08/1985,3.35,3.6,1985,8,10
11/08/1985,3.21,0,1985,8,11
12/08/1985,3.01,0,1985,8,12
13/08/1985,2.83,0,1985,8,13
14/08/1985,2.36,0,1985,8,14
15/08/1985,2.08,0,1985,8,15
16/08/1985,2.12,0,1985,8,16
17/08/1985,2.05,0,1985,8,17
18/08/1985,1.92,0,1985,8,18
19/08/1985,1.66,0,1985,8,19
20/08/1985,1.56,0,1985,8,20
21/08/1985,1.58,0,1985,8,21
22/08/1985,1.49,0,1985,8,22
23/08/1985,1.33,0,1985,8,23
24/08/1985,1.24,0,1985,8,24
25/08/1985,1.13,0.4,1985,8,25
26/08/1985,1.03,1.8,1985,8,26
27/08/1985,0.994,0,1985,8,27
28/08/1985,0.86,0,1985,8,28
29/08/1985,0.8,0,1985,8,29
30/08/1985,0.752,0,1985,8,30
31/08/1985,0.696,1.4,1985,8,31
01/09/1985,0.64,1,1985,9,1
02/09/1985,0.598,7.2,1985,9,2
03/09/1985,0.556,7,1985,9,3
04/09/1985,0.549,10,1985,9,4
05/09/1985,0.563,1.8,1985,9,5
06/09/1985,0.584,8.6,1985,9,6
07/09/1985,0.612,0,1985,9,7
08/09/1985,0.656,0,1985,9,8
09/09/1985,0.696,1.2,1985,9,9
10/09/1985,0.76,0,1985,9,10
11/09/1985,0.85,0,1985,9,11
12/09/1985,0.96,0,1985,9,12
13/09/1985,1.11,0,1985,9,13
14/09/1985,1.25,0,1985,9,14
15/09/1985,1.33,0.2,1985,9,15
16/09/1985,1.41,9.4,1985,9,16
17/09/1985,1.45,0,1985,9,17
18/09/1985,1.43,0,1985,9,18
19/09/1985,1.41,0,1985,9,19
20/09/1985,1.37,0,1985,9,20
21/09/1985,1.36,3.6,1985,9,21
22/09/1985,1.33,8.6,1985,9,22
23/09/1985,1.32,0.9,1985,9,23
24/09/1985,1.53,13.9,1985,9,24
25/09/1985,1.94,4.8,1985,9,25
26/09/1985,2.6,0,1985,9,26
27/09/1985,3.18,0.2,1985,9,27
28/09/1985,3.79,0,1985,9,28
29/09/1985,4.28,0,1985,9,29
30/09/1985,4.62,0,1985,9,30
01/10/1985,4.76,0,1985,10,1
02/10/1985,4.88,0,1985,10,2
03/10/1985,4.9,0,1985,10,3
04/10/1985,4.87,0,1985,10,4
05/10/1985,4.84,0.4,1985,10,5
06/10/1985,4.83,0.8,1985,10,6
07/10/1985,4.79,0.4,1985,10,7
08/10/1985,4.69,0,1985,10,8
09/10/1985,4.64,0,1985,10,9
10/10/1985,4.74,0.2,1985,10,10
11/10/1985,4.68,0,1985,10,11
12/10/1985,4.48,1,1985,10,12
13/10/1985,4.58,1,1985,10,13
14/10/1985,4.4,3,1985,10,14
15/10/1985,4.28,0.7,1985,10,15
16/10/1985,4.16,0,1985,10,16
17/10/1985,4.04,7.6,1985,10,17
18/10/1985,3.97,1,1985,10,18
19/10/1985,3.86,0,1985,10,19
20/10/1985,3.77,0.4,1985,10,20
21/10/1985,3.7,0,1985,10,21
22/10/1985,3.59,0,1985,10,22
23/10/1985,3.49,11,1985,10,23
24/10/1985,3.42,0,1985,10,24
25/10/1985,3.34,0,1985,10,25
26/10/1985,3.24,2.8,1985,10,26
27/10/1985,3.18,0.8,1985,10,27
28/10/1985,3.14,0,1985,10,28
29/10/1985,3.08,0,1985,10,29
30/10/1985,2.98,0,1985,10,30
31/10/1985,2.9,0,1985,10,31
01/11/1985,2.86,0,1985,11,1
02/11/1985,2.78,0,1985,11,2
03/11/1985,2.74,0,1985,11,3
04/11/1985,2.66,0.2,1985,11,4
05/11/1985,2.58,15.6,1985,11,5
06/11/1985,2.54,6.2,1985,11,6
07/11/1985,2.46,0,1985,11,7
08/11/1985,2.42,0,1985,11,8
09/11/1985,2.34,0,1985,11,9
10/11/1985,2.28,0,1985,11,10
11/11/1985,2.24,0.2,1985,11,11
12/11/1985,2.18,1.6,1985,11,12
13/11/1985,2.14,1.2,1985,11,13
14/11/1985,2.08,0,1985,11,14
15/11/1985,2.02,0,1985,11,15
16/11/1985,1.98,0,1985,11,16
17/11/1985,1.94,0,1985,11,17
18/11/1985,1.89,0,1985,11,18
19/11/1985,1.83,0,1985,11,19
20/11/1985,1.79,0,1985,11,20
21/11/1985,1.76,0,1985,11,21
22/11/1985,1.71,0,1985,11,22
23/11/1985,1.66,0.6,1985,11,23
24/11/1985,1.63,1,1985,11,24
25/11/1985,1.56,0.8,1985,11,25
26/11/1985,1.52,0,1985,11,26
27/11/1985,1.49,0,1985,11,27
28/11/1985,1.47,0,1985,11,28
29/11/1985,1.43,0,1985,11,29
30/11/1985,1.39,0,1985,11,30
01/12/1985,1.37,0,1985,12,1
02/12/1985,1.35,0,1985,12,2
03/12/1985,1.32,0,1985,12,3
04/12/1985,1.74,0,1985,12,4
05/12/1985,1.66,1.8,1985,12,5
06/12/1985,1.63,0.2,1985,12,6
07/12/1985,1.59,0.4,1985,12,7
08/12/1985,1.55,0,1985,12,8
09/12/1985,1.51,0,1985,12,9
10/12/1985,1.48,0.4,1985,12,10
11/12/1985,1.4,2.8,1985,12,11
12/12/1985,1.36,0,1985,12,12
13/12/1985,1.33,0,1985,12,13
14/12/1985,1.03,0,1985,12,14
15/12/1985,1.01,0.8,1985,12,15
16/12/1985,0.988,0,1985,12,16
17/12/1985,0.977,0.4,1985,12,17
18/12/1985,0.955,0,1985,12,18
19/12/1985,0.933,0,1985,12,19
20/12/1985,0.911,0,1985,12,20
21/12/1985,0.9,2.2,1985,12,21
22/12/1985,0.88,0,1985,12,22
23/12/1985,0.87,0,1985,12,23
24/12/1985,0.85,0.2,1985,12,24
25/12/1985,0.83,0.8,1985,12,25
26/12/1985,0.81,1.6,1985,12,26
27/12/1985,0.8,0,1985,12,27
28/12/1985,0.784,1,1985,12,28
29/12/1985,0.776,0,1985,12,29
30/12/1985,0.76,0.6,1985,12,30
31/12/1985,0.744,0,1985,12,31
01/01/1986,0.744,0,1986,1,1
02/01/1986,0.736,0,1986,1,2
03/01/1986,0.728,0,1986,1,3
04/01/1986,0.72,0.8,1986,1,4
05/01/1986,0.712,0,1986,1,5
06/01/1986,0.704,0,1986,1,6
07/01/1986,0.696,0.2,1986,1,7
08/01/1986,0.688,0.4,1986,1,8
09/01/1986,0.68,0.4,1986,1,9
